unique_id,ds,y,generation solar,generation wind onshore,generation nuclear,generation fossil gas,total load forecast,price actual,temp,humidity,wind_speed,clouds_all
spain_load,2015-01-01 00:00:00,25385.0,49.0,6378.0,7096.0,4844.0,26118.0,65.41,267.325,63,1,0
spain_load,2015-01-01 01:00:00,24382.0,50.0,5890.0,7096.0,5196.0,24934.0,64.92,267.325,63,1,0
spain_load,2015-01-01 02:00:00,22734.0,50.0,5461.0,7099.0,4857.0,23515.0,64.48,266.186,64,1,0
spain_load,2015-01-01 03:00:00,21286.0,50.0,5238.0,7098.0,4314.0,22642.0,59.32,266.186,64,1,0
spain_load,2015-01-01 04:00:00,20264.0,42.0,4935.0,7097.0,4130.0,21785.0,56.04,266.186,64,1,0
spain_load,2015-01-01 05:00:00,19905.0,34.0,4618.0,7098.0,4038.0,21441.0,53.63,265.442,64,0,0
spain_load,2015-01-01 06:00:00,20010.0,34.0,4397.0,7098.0,4040.0,21285.0,51.73,265.442,64,0,0
spain_load,2015-01-01 07:00:00,20377.0,35.0,3992.0,7099.0,4030.0,21545.0,51.43,265.442,64,0,0
spain_load,2015-01-01 08:00:00,20094.0,54.0,3629.0,7098.0,4052.0,21443.0,48.98,268.276,66,1,0
spain_load,2015-01-01 09:00:00,20637.0,743.0,3073.0,7097.0,4137.0,21560.0,54.2,268.276,66,1,0
spain_load,2015-01-01 10:00:00,22250.0,2019.0,2683.0,7096.0,4059.0,22824.0,58.94,268.276,66,1,0
spain_load,2015-01-01 11:00:00,23547.0,3197.0,2771.0,7097.0,3931.0,23720.0,59.86,281.574,61,1,0
spain_load,2015-01-01 12:00:00,24133.0,3885.0,2906.0,7097.0,3784.0,24180.0,60.12,281.574,61,1,0
spain_load,2015-01-01 13:00:00,24713.0,4007.0,2923.0,7099.0,3754.0,24797.0,62.05,281.574,61,1,0
spain_load,2015-01-01 14:00:00,24672.0,3973.0,2945.0,7097.0,3779.0,25222.0,62.06,282.53765625,47,1,0
spain_load,2015-01-01 15:00:00,23528.0,3818.0,2709.0,7096.0,3708.0,24173.0,59.76,283.3083125,45,1,0
spain_load,2015-01-01 16:00:00,23118.0,3088.0,2552.0,7095.0,3813.0,23659.0,61.18,277.958,68,1,0
spain_load,2015-01-01 17:00:00,23606.0,1467.0,2699.0,7095.0,3967.0,23982.0,64.74,280.769,58,1,0
spain_load,2015-01-01 18:00:00,26447.0,404.0,2764.0,7096.0,4756.0,26981.0,74.26,277.459,72,1,0
spain_load,2015-01-01 19:00:00,28020.0,139.0,2913.0,7096.0,4410.0,28515.0,74.24,274.9511875,55,1,0
spain_load,2015-01-01 20:00:00,29014.0,100.0,3118.0,7096.0,4324.0,30482.0,75.64,271.5075,75,1,0
spain_load,2015-01-01 21:00:00,29571.0,75.0,3373.0,7096.0,4684.0,30739.0,73.92,268.866,63,1,0
spain_load,2015-01-01 22:00:00,29031.0,74.0,3508.0,7098.0,4870.0,29756.0,70.53,268.866,63,1,0
spain_load,2015-01-01 23:00:00,26798.0,56.0,3527.0,7098.0,4685.0,27589.0,64.13,267.129,64,1,0
spain_load,2015-01-02 00:00:00,27070.0,54.0,13232.0,7106.0,3189.0,27309.0,64.02,267.129,64,1,0
spain_load,2015-01-02 01:00:00,24935.0,54.0,12760.0,7106.0,2902.0,25397.0,58.46,267.129,64,1,0
spain_load,2015-01-02 02:00:00,23214.0,54.0,12174.0,7107.0,2772.0,23640.0,54.7,266.389,64,1,0
spain_load,2015-01-02 03:00:00,22540.0,53.0,11358.0,7107.0,2936.0,22638.0,54.91,266.389,64,1,0
spain_load,2015-01-02 04:00:00,22096.0,53.0,11199.0,7106.0,2893.0,22238.0,53.07,266.389,64,1,0
spain_load,2015-01-02 05:00:00,22066.0,63.0,11152.0,7105.0,2889.0,22299.0,54.23,265.902,62,1,0
spain_load,2015-01-02 06:00:00,22275.0,55.0,11169.0,7105.0,2898.0,22660.0,58.22,265.902,62,1,0
spain_load,2015-01-02 07:00:00,23025.0,54.0,11205.0,7105.0,2938.0,23449.0,67.55,265.902,62,1,0
spain_load,2015-01-02 08:00:00,23699.0,116.0,10920.0,7105.0,2869.0,24067.0,70.33,268.83,67,1,0
spain_load,2015-01-02 09:00:00,25834.0,1039.0,10491.0,7107.0,3090.0,25737.0,71.26,268.83,67,1,0
spain_load,2015-01-02 10:00:00,27927.0,2373.0,10156.0,7107.0,2844.0,27883.0,75.86,268.83,67,1,0
spain_load,2015-01-02 11:00:00,29072.0,3699.0,10421.0,7106.0,2699.0,28969.0,73.65,268.83,67,1,0
spain_load,2015-01-02 12:00:00,29071.0,4154.0,11230.0,7104.0,2606.0,28894.0,74.19,276.084,57,1,0
spain_load,2015-01-02 13:00:00,29439.0,4074.0,11920.0,7105.0,2662.0,29460.0,71.51,281.645,63,1,0
spain_load,2015-01-02 14:00:00,29241.0,3851.0,11819.0,7105.0,2729.0,29389.0,71.04,284.14165625,47,1,0
spain_load,2015-01-02 15:00:00,27973.0,3619.0,11961.0,7105.0,2599.0,28231.0,71.24,284.94534375,46,1,0
spain_load,2015-01-02 16:00:00,27320.0,3024.0,12025.0,7106.0,2996.0,27716.0,70.64,279.8075,64,1,16
spain_load,2015-01-02 17:00:00,27157.0,2053.0,12077.0,7105.0,3696.0,27981.0,72.85,282.5916875,57,1,10
spain_load,2015-01-02 18:00:00,29045.0,769.0,11276.0,7106.0,4760.0,30136.0,82.55,279.4343125,68,1,21
spain_load,2015-01-02 19:00:00,31967.0,266.0,10510.0,7104.0,6030.0,32754.0,83.33,276.277,79,1,32
spain_load,2015-01-02 20:00:00,33266.0,165.0,10406.0,7106.0,5973.0,33968.0,83.23,273.682,74,1,20
spain_load,2015-01-02 21:00:00,33668.0,137.0,10445.0,7107.0,6082.0,33870.0,79.06,271.087,68,1,8
spain_load,2015-01-02 22:00:00,32426.0,137.0,9976.0,7107.0,5747.0,32715.0,76.2,271.087,68,1,8
spain_load,2015-01-02 23:00:00,29705.0,137.0,9527.0,7108.0,4177.0,30052.0,71.75,271.087,68,1,8
spain_load,2015-01-03 00:00:00,25564.0,62.0,9264.0,7096.0,3801.0,26323.0,66.82,269.9225,81,1,4
spain_load,2015-01-03 01:00:00,23584.0,62.0,9135.0,7095.0,3812.0,24301.0,63.35,268.758,64,1,0
spain_load,2015-01-03 02:00:00,22194.0,61.0,9362.0,7096.0,3745.0,22651.0,58.79,268.758,64,1,0
spain_load,2015-01-03 03:00:00,21296.0,61.0,9628.0,7098.0,3638.0,21785.0,57.44,267.742,61,1,0
spain_load,2015-01-03 04:00:00,21145.0,61.0,9607.0,7097.0,3515.0,21418.0,55.29,267.742,61,1,0
spain_load,2015-01-03 05:00:00,21316.0,61.0,9666.0,7098.0,3626.0,21317.0,56.22,267.742,61,1,0
spain_load,2015-01-03 06:00:00,21674.0,61.0,9743.0,7099.0,3556.0,21768.0,58.13,267.069,60,0,0
spain_load,2015-01-03 07:00:00,22127.0,63.0,9401.0,7098.0,3524.0,22276.0,62.06,267.069,60,0,0
spain_load,2015-01-03 08:00:00,22756.0,233.0,8363.0,7097.0,4000.0,22674.0,67.36,267.069,60,0,0
spain_load,2015-01-03 09:00:00,24654.0,820.0,7924.0,7097.0,4157.0,24595.0,69.21,269.777,66,1,0
spain_load,2015-01-03 10:00:00,26454.0,1665.0,7592.0,7097.0,3960.0,26431.0,70.35,269.777,66,1,0
spain_load,2015-01-03 11:00:00,26959.0,2488.0,7874.0,7093.0,3622.0,27260.0,68.77,282.043,68,2,0
spain_load,2015-01-03 12:00:00,26716.0,3218.0,8192.0,7094.0,3138.0,27165.0,68.82,282.043,68,2,0
spain_load,2015-01-03 13:00:00,26802.0,3695.0,8718.0,7095.0,3113.0,27449.0,68.23,282.043,68,2,0
spain_load,2015-01-03 14:00:00,26416.0,3780.0,9152.0,7093.0,3114.0,27154.0,67.97,282.043,68,2,0
spain_load,2015-01-03 15:00:00,25362.0,3370.0,9382.0,7092.0,2982.0,26011.0,62.76,285.737,59,1,0
spain_load,2015-01-03 16:00:00,24770.0,2692.0,9307.0,7092.0,2987.0,25162.0,62.03,283.36975,66,1,0
spain_load,2015-01-03 17:00:00,24501.0,1931.0,8892.0,7095.0,3169.0,24691.0,66.69,282.58065625,65,1,0
spain_load,2015-01-03 18:00:00,24992.0,1015.0,8568.0,7094.0,3221.0,25293.0,71.5,279.42434375,77,1,0
spain_load,2015-01-03 19:00:00,27964.0,502.0,9005.0,7094.0,3033.0,28421.0,72.14,276.268,86,1,0
spain_load,2015-01-03 20:00:00,29694.0,355.0,9672.0,7096.0,3136.0,30293.0,72.45,271.252,70,1,0
spain_load,2015-01-03 21:00:00,29874.0,291.0,10081.0,7095.0,3061.0,30828.0,72.86,271.252,70,1,0
spain_load,2015-01-03 22:00:00,28979.0,207.0,10537.0,7094.0,3224.0,29896.0,70.1,271.252,70,1,0
spain_load,2015-01-03 23:00:00,26863.0,117.0,10953.0,7094.0,3529.0,27700.0,67.62,269.643,66,0,0
spain_load,2015-01-04 00:00:00,25254.0,692.0,8540.0,7086.0,3981.0,25481.0,55.22,269.643,66,0,0
spain_load,2015-01-04 01:00:00,23620.0,684.0,8080.0,7087.0,3997.0,23734.0,50.54,269.643,66,0,0
spain_load,2015-01-04 02:00:00,22606.0,648.0,7773.0,7086.0,3787.0,22658.0,48.68,268.918,63,1,0
spain_load,2015-01-04 03:00:00,22191.0,640.0,7601.0,7086.0,3724.0,22130.0,48.02,268.918,63,1,0
spain_load,2015-01-04 04:00:00,21929.0,563.0,7584.0,7087.0,3578.0,21879.0,47.06,268.918,63,1,0
spain_load,2015-01-04 05:00:00,22195.0,372.0,7812.0,7086.0,3676.0,22230.0,46.79,268.47900000000004,65,1,0
spain_load,2015-01-04 06:00:00,24035.0,179.0,7950.0,7085.0,3702.0,23903.0,47.63,268.47900000000004,65,1,0
spain_load,2015-01-04 07:00:00,26807.0,129.0,8228.0,7086.0,3569.0,26742.0,47.44,268.47900000000004,65,1,0
spain_load,2015-01-04 08:00:00,28316.0,357.0,8341.0,7080.0,3314.0,28481.0,50.84,268.47900000000004,65,1,0
spain_load,2015-01-04 09:00:00,29871.0,1634.0,8569.0,7080.0,3183.0,29705.0,54.84,271.386,70,1,0
spain_load,2015-01-04 10:00:00,30585.0,3830.0,8433.0,7079.0,3168.0,30656.0,59.95,271.386,70,1,0
spain_load,2015-01-04 11:00:00,30772.0,4937.0,8001.0,7083.0,3207.0,30717.0,59.35,271.386,70,1,0
spain_load,2015-01-04 12:00:00,30685.0,5302.0,7520.0,7085.0,3279.0,30616.0,57.03,283.886,68,1,0
spain_load,2015-01-04 13:00:00,30429.0,5590.0,7274.0,7087.0,3295.0,30287.0,59.22,283.886,68,1,0
spain_load,2015-01-04 14:00:00,28741.0,5668.0,6878.0,7085.0,3141.0,29451.0,58.56,285.8745,54,1,0
spain_load,2015-01-04 15:00:00,28249.0,5593.0,7517.0,7083.0,3118.0,28730.0,52.07,286.642,59,1,0
spain_load,2015-01-04 16:00:00,28105.0,5316.0,7999.0,7080.0,3131.0,28393.0,52.15,286.642,59,1,0
spain_load,2015-01-04 17:00:00,27908.0,4907.0,8181.0,7079.0,3303.0,28062.0,61.12,282.3925,68,1,0
spain_load,2015-01-04 18:00:00,27577.0,4200.0,8260.0,7078.0,3368.0,27317.0,71.98,278.143,78,1,0
spain_load,2015-01-04 19:00:00,27418.0,2911.0,8156.0,7080.0,3434.0,27189.0,74.64,275.5735,75,1,0
spain_load,2015-01-04 20:00:00,28604.0,1392.0,8347.0,7082.0,3604.0,28914.0,75.38,273.004,72,1,0
spain_load,2015-01-04 21:00:00,30346.0,748.0,8875.0,7084.0,3874.0,30333.0,76.49,273.004,72,1,0
spain_load,2015-01-04 22:00:00,28190.0,696.0,8922.0,7085.0,3447.0,28341.0,73.83,273.004,72,1,0
spain_load,2015-01-04 23:00:00,26270.0,672.0,8735.0,7088.0,3390.0,26412.0,69.51,271.258,67,1,0
spain_load,2015-01-05 00:00:00,25069.0,691.0,7351.0,4036.0,5338.0,25149.0,70.77,271.258,81,1,0
spain_load,2015-01-05 01:00:00,23390.0,668.0,7403.0,4029.0,5352.0,23630.0,64.89,271.258,67,1,0
spain_load,2015-01-05 02:00:00,21988.0,662.0,7887.0,4028.0,4791.0,22590.0,60.91,271.258,67,1,0
spain_load,2015-01-05 03:00:00,21182.0,616.0,8117.5,4029.0,4590.5,21912.0,59.68,270.453,65,1,0
spain_load,2015-01-05 04:00:00,20778.0,570.0,8348.0,4030.0,4390.0,21369.0,58.04,270.453,65,1,0
spain_load,2015-01-05 05:00:00,20309.0,428.0,8526.0,4031.0,4108.0,20723.0,59.57,270.453,65,1,0
spain_load,2015-01-05 06:00:00,20252.0,243.0,8518.0,4031.0,4396.0,20498.0,69.73,269.839,68,1,0
spain_load,2015-01-05 07:00:00,19964.0,155.0,8263.0,4031.0,4227.0,19736.0,72.97,269.839,68,1,0
spain_load,2015-01-05 08:00:00,20796.0,500.0,8326.0,4030.0,4017.0,19970.0,77.92,269.839,68,1,0
spain_load,2015-01-05 09:00:00,22478.0,1333.0,8046.0,4028.0,4243.0,21590.0,79.59,272.211,73,1,12
spain_load,2015-01-05 10:00:00,23834.0,2482.0,8439.0,4011.0,3993.0,22987.0,81.75,271.434,69,1,0
spain_load,2015-01-05 11:00:00,24429.0,3339.0,9131.0,3829.0,3900.0,23271.0,80.82,272.211,73,1,12
spain_load,2015-01-05 12:00:00,24066.0,3282.5714285714284,8888.142857142857,3812.285714285714,3914.714285714286,23209.0,79.14,282.834,76,1,0
spain_load,2015-01-05 13:00:00,23703.0,3226.1428571428573,8645.285714285714,3795.5714285714284,3929.4285714285716,23725.0,73.95,283.008,71,2,0
spain_load,2015-01-05 14:00:00,23340.0,3169.714285714286,8402.42857142857,3778.8571428571427,3944.1428571428573,23614.0,71.93,284.533,65,2,0
spain_load,2015-01-05 15:00:00,22977.0,3113.285714285714,8159.571428571428,3762.1428571428573,3958.8571428571427,22381.0,71.5,284.8395,63,1,0
spain_load,2015-01-05 16:00:00,22614.0,3056.8571428571427,7916.714285714286,3745.4285714285716,3973.5714285714284,21371.0,71.85,281.247,77,1,0
spain_load,2015-01-05 17:00:00,22251.0,3000.4285714285716,7673.857142857143,3728.714285714286,3988.285714285714,20760.0,80.53,282.20334375,72,1,0
spain_load,2015-01-05 18:00:00,21888.0,2944.0,7431.0,3712.0,4003.0,20654.0,89.08,279.2606875,84,1,0
spain_load,2015-01-05 19:00:00,22048.0,1971.0,6570.0,3743.0,4181.0,20904.0,90.97,274.4765,69,1,0
spain_load,2015-01-05 20:00:00,22858.0,958.0,5549.0,3773.0,4607.0,22334.0,88.51,270.92,72,1,0
spain_load,2015-01-05 21:00:00,25604.0,605.0,4979.0,3803.0,5329.0,25504.0,82.85,270.92,72,1,0
spain_load,2015-01-05 22:00:00,25381.0,518.0,4822.0,3834.0,5682.0,25938.0,80.52,270.92,72,1,0
spain_load,2015-01-05 23:00:00,23822.0,394.0,4982.0,3868.0,5699.0,23892.0,72.18,270.003,70,1,0
spain_load,2015-01-06 00:00:00,23711.0,626.0,4052.0,4826.0,4359.0,24086.0,71.48,269.086,68,1,0
spain_load,2015-01-06 01:00:00,22354.0,624.0,3832.0,4828.0,4502.0,22554.0,64.76,269.086,68,1,0
spain_load,2015-01-06 02:00:00,21546.0,616.0,3398.0,4830.0,4393.0,21566.0,60.22,268.267,65,1,0
spain_load,2015-01-06 03:00:00,21171.0,582.0,3003.0,4846.0,4386.0,21211.0,57.14,268.267,65,1,0
spain_load,2015-01-06 04:00:00,21042.0,576.0,2569.0,4895.0,4453.0,21074.0,53.94,268.267,65,1,0
spain_load,2015-01-06 05:00:00,21618.0,499.0,2380.0,4903.0,4589.0,21579.0,53.43,267.925,67,1,64
spain_load,2015-01-06 06:00:00,23433.0,415.0,2196.0,4911.0,4818.0,23250.0,56.68,267.925,67,1,64
spain_load,2015-01-06 07:00:00,25885.0,412.0,1701.0,4924.0,4862.0,25560.0,63.49,267.925,67,1,64
spain_load,2015-01-06 08:00:00,28456.0,1168.0,1102.0,4930.0,5143.0,27900.0,66.75,273.445,87,0,80
spain_load,2015-01-06 09:00:00,29708.0,3018.0,682.0,4942.0,4842.0,29463.0,73.07,273.445,87,0,80
spain_load,2015-01-06 10:00:00,30887.0,4129.0,470.0,4952.0,4604.0,30133.0,78.95,273.445,87,0,80
spain_load,2015-01-06 11:00:00,31409.0,4642.0,472.0,4950.0,4475.0,30558.0,75.91,273.445,87,0,80
spain_load,2015-01-06 12:00:00,31947.0,4976.0,683.0,4956.0,4376.0,31035.0,73.12,277.577,92,1,56
spain_load,2015-01-06 13:00:00,32078.0,5044.0,1041.0,4959.0,4512.0,31154.0,68.02,278.588,88,1,28
spain_load,2015-01-06 14:00:00,31193.0,4887.0,1652.0,4953.0,4178.0,30381.0,66.67,279.599,84,1,0
spain_load,2015-01-06 15:00:00,30542.0,4641.0,2761.0,4956.0,4035.0,29581.0,65.08,279.599,84,1,0
spain_load,2015-01-06 16:00:00,30591.0,4279.0,3277.0,4955.0,3821.0,29085.0,66.1,276.9485,85,1,12
spain_load,2015-01-06 17:00:00,30799.0,3824.0,3281.0,4799.0,4059.0,29155.0,72.0,274.298,87,1,24
spain_load,2015-01-06 18:00:00,30481.0,3132.0,3781.0,4186.0,4472.0,28943.0,78.6,274.298,87,1,24
spain_load,2015-01-06 19:00:00,30147.0,2383.0,3943.0,4368.0,4553.0,29013.0,81.18,272.128,80,1,24
spain_load,2015-01-06 20:00:00,30120.0,1586.0,4028.0,4657.0,4490.0,29307.0,81.65,269.958,74,1,24
spain_load,2015-01-06 21:00:00,30747.0,891.0,3661.0,4878.0,4664.0,29896.0,78.63,269.958,74,1,24
spain_load,2015-01-06 22:00:00,29978.0,696.0,3485.0,4961.0,4684.0,29310.0,73.2,269.958,74,1,24
spain_load,2015-01-06 23:00:00,27421.0,669.0,3276.0,4959.0,4728.0,26817.0,72.46,268.791,70,1,8
spain_load,2015-01-07 00:00:00,30518.0,1280.0,6210.0,6000.0,4659.0,30239.0,67.24,268.791,84,1,8
spain_load,2015-01-07 01:00:00,28484.0,1253.0,5993.0,5995.0,4199.0,28031.0,64.17,268.791,70,1,8
spain_load,2015-01-07 02:00:00,27026.0,1231.0,5529.0,5997.0,4448.0,26635.0,62.12,267.626,65,1,0
spain_load,2015-01-07 03:00:00,26248.0,1223.0,5127.0,5998.0,4157.0,26076.0,62.11,267.626,65,1,0
spain_load,2015-01-07 04:00:00,25838.0,1189.0,4940.0,6003.0,4001.0,25734.0,60.05,267.626,65,1,0
spain_load,2015-01-07 05:00:00,26021.0,1142.0,4735.0,6005.0,4219.0,25889.0,62.48,267.626,65,1,0
spain_load,2015-01-07 06:00:00,26992.0,1043.0,4266.0,6003.0,4338.0,27135.0,70.01,267.212,67,1,0
spain_load,2015-01-07 07:00:00,28625.0,979.0,3849.0,6000.0,4954.0,29269.0,75.2,267.212,67,1,0
spain_load,2015-01-07 08:00:00,31015.0,1336.0,3369.0,5997.0,5447.0,31596.0,83.3,268.17965625,76,1,0
spain_load,2015-01-07 09:00:00,33276.0,2121.0,2959.0,5996.0,5881.0,33540.0,93.14,269.14734375,86,1,0
spain_load,2015-01-07 10:00:00,34221.0,2841.0,3226.0,5989.0,6076.0,34919.0,100.45,274.80559375,74,1,0
spain_load,2015-01-07 11:00:00,34796.0,3556.0,4273.0,5974.0,5726.0,35376.0,95.17,274.9915,87,1,0
spain_load,2015-01-07 12:00:00,35535.0,3756.0,5914.0,5971.0,5583.0,36279.0,85.23,279.868,79,1,0
spain_load,2015-01-07 13:00:00,35752.0,3639.0,7320.0,5969.0,5637.0,36886.0,81.5,280.6825,74,1,0
spain_load,2015-01-07 14:00:00,35605.0,4133.0,7837.0,5964.0,5684.0,36199.0,77.29,281.714,64,1,0
spain_load,2015-01-07 15:00:00,36020.0,4896.0,7890.0,5961.0,6098.0,35918.0,76.61,282.42,63,1,0
spain_load,2015-01-07 16:00:00,36066.0,4647.0,7996.0,5956.0,6242.0,36366.0,77.15,277.9555,80,1,0
spain_load,2015-01-07 17:00:00,36195.0,4184.0,7955.0,5969.0,6056.0,36676.0,79.51,280.385,72,1,0
spain_load,2015-01-07 18:00:00,35739.0,3631.0,7582.0,5978.0,5839.0,36275.0,91.05,277.644,83,1,0
spain_load,2015-01-07 19:00:00,35188.0,2772.0,6821.0,5986.0,6477.0,35664.0,95.29,273.0895,67,1,0
spain_load,2015-01-07 20:00:00,34470.0,2013.0,6198.0,5981.0,6316.0,34828.0,91.25,269.744,69,1,0
spain_load,2015-01-07 21:00:00,33716.0,1193.0,6139.0,5985.0,5881.0,34241.0,87.08,269.744,69,1,0
spain_load,2015-01-07 22:00:00,32697.0,636.0,6398.0,5984.0,5785.0,33972.0,78.15,268.9015,68,1,0
spain_load,2015-01-07 23:00:00,30477.0,573.0,6262.0,5987.0,5519.0,32057.0,75.07,268.059,67,1,0
spain_load,2015-01-08 00:00:00,26788.0,433.0,5908.0,6741.0,4178.0,27766.0,73.73,268.059,67,1,0
spain_load,2015-01-08 01:00:00,25146.0,391.0,5509.0,6741.0,3912.0,26176.0,70.99,267.7175,67,1,0
spain_load,2015-01-08 02:00:00,23889.0,352.0,5204.0,6742.0,3718.0,24974.0,68.3,267.376,67,1,0
spain_load,2015-01-08 03:00:00,23046.0,328.0,4891.0,6743.0,3768.0,24173.0,64.22,267.376,67,1,0
spain_load,2015-01-08 04:00:00,22587.0,327.0,4738.0,6744.0,3707.0,23779.0,63.53,267.376,67,1,0
spain_load,2015-01-08 05:00:00,22361.0,320.0,4868.0,6748.0,3706.0,23503.0,66.7,267.376,67,1,0
spain_load,2015-01-08 06:00:00,22551.0,265.0,4809.0,6750.0,3946.0,23493.0,69.79,266.774,66,1,0
spain_load,2015-01-08 07:00:00,22543.0,223.0,4849.0,6748.0,3890.0,23562.0,75.57,266.774,66,1,0
spain_load,2015-01-08 08:00:00,24042.0,708.0,4285.0,6747.0,4066.0,24929.0,82.36,266.774,66,1,0
spain_load,2015-01-08 09:00:00,25932.0,2225.0,3889.0,6749.0,4535.0,27227.0,87.03,269.524,70,1,0
spain_load,2015-01-08 10:00:00,27664.0,3943.0,3330.0,6749.0,4441.0,29193.0,91.08,269.524,70,1,0
spain_load,2015-01-08 11:00:00,28448.0,4514.0,2911.0,6744.0,4513.0,29950.0,89.29,269.524,70,1,0
spain_load,2015-01-08 12:00:00,28881.0,4926.0,2376.0,6741.0,4654.0,30333.0,85.45,281.243,74,1,0
spain_load,2015-01-08 13:00:00,29329.0,5067.0,1917.0,6739.0,4760.0,30711.0,80.33,281.243,74,1,0
spain_load,2015-01-08 14:00:00,29026.0,5092.0,1741.0,6732.0,4591.0,30055.0,77.33,283.599,64,1,32
spain_load,2015-01-08 15:00:00,28237.0,5019.0,1680.0,6730.0,4964.0,29123.0,77.03,283.599,64,1,32
spain_load,2015-01-08 16:00:00,27868.0,4803.0,1774.0,6729.0,5046.0,28632.0,78.15,281.52025,69,1,24
spain_load,2015-01-08 17:00:00,27654.0,4507.0,2001.0,6728.0,4899.0,28356.0,80.48,281.51,65,1,0
spain_load,2015-01-08 18:00:00,27507.0,4010.0,2574.0,6717.0,4677.0,28124.0,90.87,278.397,75,1,0
spain_load,2015-01-08 19:00:00,27544.0,3321.0,3022.0,6727.0,4606.0,27922.0,94.11,275.284,85,1,0
spain_load,2015-01-08 20:00:00,27578.0,2089.0,3312.0,6736.0,4805.0,27925.0,90.26,270.334,69,1,0
spain_load,2015-01-08 21:00:00,28222.0,957.0,3478.0,6748.0,4932.0,28578.0,84.66,270.334,69,1,0
spain_load,2015-01-08 22:00:00,28221.0,721.0,3726.0,6762.0,5136.0,28862.0,77.05,270.334,69,1,0
spain_load,2015-01-08 23:00:00,26436.0,691.0,3968.0,6760.0,5209.0,27334.0,73.14,269.29400000000004,65,1,0
spain_load,2015-01-09 00:00:00,27485.0,39.0,3552.0,6846.0,5410.0,27430.0,67.7,269.29400000000004,65,1,0
spain_load,2015-01-09 01:00:00,25750.0,38.0,3334.0,6852.0,4445.0,25783.0,61.05,269.29400000000004,65,1,0
spain_load,2015-01-09 02:00:00,24760.0,37.0,3486.0,6854.0,4287.0,24718.0,59.61,269.248,69,1,0
spain_load,2015-01-09 03:00:00,24188.0,37.0,3492.0,6855.0,4223.0,24185.0,58.65,269.248,69,1,0
spain_load,2015-01-09 04:00:00,23840.0,36.0,3541.0,6858.0,4178.0,23980.0,58.4,269.248,69,1,0
spain_load,2015-01-09 05:00:00,24030.0,41.0,3603.0,6862.0,4283.0,24139.0,59.77,269.495,79,1,0
spain_load,2015-01-09 06:00:00,25965.0,45.0,3952.0,6861.0,4444.0,25737.0,68.38,269.16200000000003,66,1,0
spain_load,2015-01-09 07:00:00,28266.0,58.0,4209.0,6864.0,5068.0,27995.0,75.5,269.16200000000003,66,1,0
spain_load,2015-01-09 08:00:00,29981.0,317.0,4171.0,6866.0,5684.0,29747.0,81.67,269.16200000000003,66,1,0
spain_load,2015-01-09 09:00:00,31932.0,1107.0,3873.0,6866.0,6295.0,31824.0,85.8,270.453,68,1,0
spain_load,2015-01-09 10:00:00,33325.0,2133.0,3865.0,6863.0,6674.0,33063.0,92.0,271.744,71,1,0
spain_load,2015-01-09 11:00:00,34144.0,3193.0,3802.0,6860.0,6918.0,33748.0,89.66,277.7535,66,1,0
spain_load,2015-01-09 12:00:00,35040.0,3932.0,3676.0,6855.0,6848.0,34392.0,85.5,283.763,62,1,0
spain_load,2015-01-09 13:00:00,35524.0,4156.0,3620.0,6853.0,6954.0,34891.0,81.22,283.763,62,1,0
spain_load,2015-01-09 14:00:00,34579.0,4285.0,3774.0,6855.0,7022.0,33853.0,77.08,283.763,62,1,0
spain_load,2015-01-09 15:00:00,33792.0,4135.0,4045.0,6857.0,6520.0,32981.0,77.33,285.1625,54,1,0
spain_load,2015-01-09 16:00:00,33768.0,3883.0,4345.0,6855.0,6377.0,32846.0,80.09,280.9381875,70,1,0
spain_load,2015-01-09 17:00:00,33696.0,3513.0,4914.0,6858.0,6247.0,32833.0,81.64,283.275,59,1,0
spain_load,2015-01-09 18:00:00,33154.0,3253.0,5564.0,6858.0,6189.0,32283.0,88.51,279.988,71,1,0
spain_load,2015-01-09 19:00:00,32440.0,2403.0,5966.0,6860.0,5975.0,31942.0,89.0,276.701,83,0,0
spain_load,2015-01-09 20:00:00,32384.0,1060.0,5879.0,6862.0,6141.0,32045.0,87.11,274.85934375,87,0,0
spain_load,2015-01-09 21:00:00,33976.0,530.0,5861.0,6862.0,6476.0,33356.0,82.13,273.01765625,91,0,0
spain_load,2015-01-09 22:00:00,31420.0,444.0,5431.0,6867.0,5953.0,31269.0,78.39,273.001,89,1,0
spain_load,2015-01-09 23:00:00,28825.0,386.0,5147.0,6849.0,5207.0,28845.0,72.17,270.551,96,0,0
spain_load,2015-01-10 00:00:00,24899.0,384.0,996.0,6012.0,5151.0,24575.0,61.8,269.926,96,0,0
spain_load,2015-01-10 01:00:00,23505.0,167.0,897.0,6014.0,5181.0,23348.0,59.46,269.76975,72,0,0
spain_load,2015-01-10 02:00:00,22589.0,102.0,934.0,6014.0,4917.0,22480.0,55.97,269.301,65,1,0
spain_load,2015-01-10 03:00:00,22177.0,103.0,933.0,6014.0,4496.0,22330.0,55.03,268.92900000000003,65,1,0
spain_load,2015-01-10 04:00:00,22025.0,102.0,898.0,6014.0,4488.0,22165.0,54.53,268.557,65,1,0
spain_load,2015-01-10 05:00:00,22426.0,102.0,826.0,6014.0,4645.0,22491.0,55.44,268.5185,65,1,0
spain_load,2015-01-10 06:00:00,24361.0,102.0,890.0,6013.0,5093.0,24284.0,57.22,268.48,65,1,0
